0005.png	0.41512858867645264
0006.png	0.5736907720565796
0007.png	0.46162304282188416
0008.png	0.5756036043167114
0009.png	0.7173086404800415
0010.png	0.6836163401603699
0011.png	0.5821229815483093
0012.png	0.5710572600364685
0013.png	0.7311360239982605
0014.png	0.7312489151954651
0015.png	0.7134063839912415
0016.png	0.5790250897407532
0017.png	0.7604804635047913
0018.png	0.6706464290618896
0020.png	0.5763083100318909
0021.png	0.5764508247375488
0022.png	0.5320061445236206
0023.png	0.604096531867981
0024.png	0.5222803950309753
0025.png	0.5571490526199341
0026.png	0.5460041761398315
0027.png	0.5937014818191528
0028.png	0.57448810338974
0029.png	0.7743874788284302
0030.png	0.5508122444152832
0031.png	0.5327589511871338
0032.png	0.7539007663726807
0033.png	0.7642040848731995
0034.png	0.7420820593833923
0035.png	0.7390331029891968
0036.png	0.49607527256011963
0037.png	0.48253339529037476
0038.png	0.5476983189582825
0039.png	0.7535285949707031
0040.png	0.7370328307151794
0041.png	0.7495521306991577
0042.png	0.7109098434448242
0043.png	0.5165440440177917
0044.png	0.6702605485916138
0045.png	0.6946151852607727
0046.png	0.5807371139526367
0047.png	0.5113597512245178
0048.png	0.6288937330245972
0049.png	0.4987589120864868
0050.png	0.5628396272659302
0051.png	0.5906898975372314
0052.png	0.5331096053123474
0053.png	0.6800224184989929
0054.png	0.6947872042655945
0055.png	0.6923059225082397
0056.png	0.6704890131950378
0057.png	0.6875062584877014
0058.png	0.6850755214691162
0059.png	0.6745225191116333
0060.png	0.6627029776573181
0061.png	0.674119770526886
0062.png	0.7010186314582825
0063.png	0.6530006527900696
0064.png	0.6973711848258972
0065.png	0.6642675399780273
0066.png	0.6908463835716248
0067.png	0.48701032996177673
0068.png	0.5107126832008362
0069.png	0.6192570924758911
0070.png	0.7115286588668823
0071.png	0.6550178527832031
0072.png	0.36778369545936584
0073.png	0.7222845554351807
0074.png	0.685334324836731
0075.png	0.5563209652900696
0076.png	0.6269886493682861
0077.png	0.5857651829719543
0078.png	0.660825788974762
0079.png	0.5735477805137634
0080.png	0.69748455286026
0081.png	0.575346827507019
0082.png	0.6185600757598877
0083.png	0.6862400770187378
0084.png	0.6676973104476929
0085.png	0.7236639857292175
0086.png	0.7313036918640137
0087.png	0.7064182162284851
0088.png	0.787280261516571
0089.png	0.4878953695297241
0090.png	0.6465798020362854
0091.png	0.757352888584137
0092.png	0.6907452344894409
0093.png	0.650075376033783
0094.png	0.5711301565170288
0095.png	0.6478826999664307
0096.png	0.5846071243286133
0097.png	0.5885968804359436
0098.png	0.5190551280975342
0099.png	0.5829613208770752
0100.png	0.4982069432735443
0101.png	0.5787316560745239
0102.png	0.5963886976242065
0103.png	0.3895471394062042
0104.png	0.4192747473716736
0105.png	0.5992575883865356
0106.png	0.6146194934844971
0107.png	0.6793316602706909
0108.png	0.6341134905815125
0109.png	0.6975886225700378
0110.png	0.7951666712760925
0111.png	0.5148892998695374
0112.png	0.522463321685791
0113.png	0.6046910285949707
0114.png	0.7573787569999695
0115.png	0.7785236835479736
0116.png	0.6408404111862183
0117.png	0.7342031598091125
0118.png	0.6428124904632568
0119.png	0.6172285079956055
